person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate_decimal,interest_earned,actual_profit
28,63564,RENT,4.0,MEDICAL,C,16000,13.47,0,0.25,Y,5,0.13470000000000001,2155.2000000000003,2155.2000000000003
29,65000,RENT,13.0,PERSONAL,D,16000,17.27,0,0.25,N,6,0.1727,2763.2,2763.2
30,65000,RENT,0.0,MEDICAL,C,16000,13.06,0,0.25,N,8,0.1306,2089.6,2089.6
27,25740,OWN,3.0,DEBTCONSOLIDATION,D,5000,14.11,0,0.19,Y,5,0.1411,705.5,705.5
30,25800,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,5.99,0,0.23,N,6,0.0599,359.40000000000003,359.40000000000003
32,25800,MORTGAGE,0.0,VENTURE,D,2400,14.96,0,0.09,N,6,0.1496,359.04,359.04
28,60000,RENT,4.0,MEDICAL,D,16000,16.07,1,0.27,Y,8,0.1607,2571.2000000000003,-16000.0
28,66500,RENT,4.0,VENTURE,B,16000,12.18,0,0.24,N,6,0.12179999999999999,1948.8,1948.8
35,67600,RENT,7.0,PERSONAL,B,16000,11.58,0,0.24,N,5,0.1158,1852.8,1852.8
30,68000,RENT,5.0,EDUCATION,D,16000,14.09,0,0.24,N,5,0.1409,2254.4,2254.4
31,69000,RENT,12.0,HOMEIMPROVEMENT,A,16000,5.99,0,0.23,N,6,0.0599,958.4,958.4
31,26000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,2400,14.27,0,0.09,N,9,0.1427,342.47999999999996,342.47999999999996
30,64000,RENT,8.0,DEBTCONSOLIDATION,D,16000,15.7,1,0.25,Y,5,0.157,2512.0,-16000.0
29,70000,RENT,13.0,PERSONAL,D,16000,14.42,0,0.23,Y,6,0.1442,2307.2,2307.2
30,75000,RENT,0.0,EDUCATION,A,16000,8.9,0,0.21,N,10,0.08900000000000001,1424.0000000000002,1424.0000000000002
28,21000,RENT,3.0,PERSONAL,A,1000,7.49,0,0.05,N,9,0.07490000000000001,74.9,74.9
27,22296,RENT,5.0,PERSONAL,D,1000,14.84,0,0.04,N,5,0.1484,148.4,148.4
30,22800,RENT,5.0,PERSONAL,B,1000,11.49,0,0.04,N,5,0.1149,114.9,114.9
29,24000,RENT,0.0,MEDICAL,B,1000,9.99,0,0.04,N,7,0.0999,99.9,99.9
28,26000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,11.36,1,0.46,N,7,0.11359999999999999,1363.1999999999998,-12000.0
32,26000,OWN,4.0,VENTURE,C,13750,13.11,0,0.53,Y,10,0.1311,1802.625,1802.625
30,26000,OWN,4.0,PERSONAL,B,1200,10.99,0,0.05,N,6,0.1099,131.88,131.88
29,25200,RENT,3.0,MEDICAL,B,1000,10.25,0,0.04,N,5,0.1025,102.5,102.5
27,26000,MORTGAGE,11.0,MEDICAL,A,5000,8.94,0,0.19,N,9,0.0894,446.99999999999994,446.99999999999994
33,26400,RENT,3.0,MEDICAL,B,1000,10.99,0,0.04,N,7,0.1099,109.89999999999999,109.89999999999999
35,26000,OWN,1.0,PERSONAL,A,6000,9.63,0,0.23,N,6,0.09630000000000001,577.8000000000001,577.8000000000001
27,30000,RENT,1.0,EDUCATION,A,1000,5.79,0,0.03,N,10,0.0579,57.9,57.9
33,26000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,9.76,1,0.58,N,6,0.09759999999999999,1463.9999999999998,-15000.0
31,30000,RENT,5.0,MEDICAL,B,1000,9.25,0,0.03,N,6,0.0925,92.5,92.5
30,33000,RENT,4.0,MEDICAL,C,1000,14.79,0,0.03,N,10,0.1479,147.9,147.9
29,26004,MORTGAGE,13.0,DEBTCONSOLIDATION,D,4000,14.74,1,0.15,Y,9,0.1474,589.6,-4000.0
31,26010,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6500,9.99,0,0.25,N,9,0.0999,649.35,649.35
30,35000,RENT,5.0,PERSONAL,B,1000,10.36,0,0.03,N,6,0.1036,103.6,103.6
30,30000,RENT,11.0,MEDICAL,B,1000,10.99,1,0.03,N,10,0.1099,109.89999999999999,-1000.0
29,38000,RENT,5.0,EDUCATION,A,1000,7.88,0,0.03,N,9,0.0788,78.8,78.8
28,40000,RENT,12.0,PERSONAL,B,1000,9.88,0,0.03,N,9,0.09880000000000001,98.80000000000001,98.80000000000001
35,42000,RENT,7.0,MEDICAL,B,1000,11.12,0,0.02,N,5,0.1112,111.19999999999999,111.19999999999999
29,26400,MORTGAGE,7.0,MEDICAL,A,4800,7.66,0,0.18,N,9,0.0766,367.68,367.68
27,26400,MORTGAGE,6.0,MEDICAL,A,6000,6.91,1,0.23,N,9,0.0691,414.59999999999997,-6000.0
28,26400,MORTGAGE,4.0,MEDICAL,A,3000,6.17,0,0.11,N,6,0.0617,185.1,185.1
33,48000,RENT,4.0,MEDICAL,B,1000,9.99,0,0.02,N,10,0.0999,99.9,99.9
28,44000,RENT,9.0,VENTURE,C,1000,14.17,1,0.02,N,9,0.1417,141.7,-1000.0
27,51298,RENT,11.0,DEBTCONSOLIDATION,B,1000,10.37,0,0.02,N,7,0.10369999999999999,103.69999999999999,103.69999999999999
30,26400,MORTGAGE,4.0,MEDICAL,A,5000,7.14,0,0.19,N,6,0.07139999999999999,356.99999999999994,356.99999999999994
31,54000,RENT,15.0,MEDICAL,C,1000,10.99,0,0.02,Y,7,0.1099,109.89999999999999,109.89999999999999
34,26400,MORTGAGE,0.0,MEDICAL,B,3600,9.88,0,0.14,N,9,0.09880000000000001,355.68000000000006,355.68000000000006
29,64548,RENT,1.0,PERSONAL,C,1000,14.27,0,0.02,Y,5,0.1427,142.7,142.7
33,65000,RENT,4.0,VENTURE,A,1000,10.99,0,0.02,N,9,0.1099,109.89999999999999,109.89999999999999
28,73000,RENT,3.0,HOMEIMPROVEMENT,C,1000,10.99,0,0.01,N,7,0.1099,109.89999999999999,109.89999999999999
29,74000,RENT,11.0,DEBTCONSOLIDATION,B,1000,9.91,0,0.01,N,5,0.09910000000000001,99.10000000000001,99.10000000000001
27,75000,RENT,4.0,VENTURE,C,1000,13.49,0,0.01,Y,9,0.1349,134.9,134.9
34,26496,OWN,7.0,MEDICAL,B,4400,10.59,0,0.17,N,8,0.1059,465.96,465.96
30,69000,RENT,0.0,HOMEIMPROVEMENT,A,1000,8.59,1,0.01,N,5,0.0859,85.9,-1000.0
35,76000,RENT,2.0,VENTURE,C,1000,13.49,0,0.01,N,8,0.1349,134.9,134.9
30,100000,RENT,1.0,MEDICAL,B,1000,11.71,0,0.01,N,7,0.11710000000000001,117.10000000000001,117.10000000000001
33,26688,MORTGAGE,6.0,EDUCATION,B,5000,10.59,0,0.19,N,10,0.1059,529.5,529.5
27,10000,RENT,2.0,VENTURE,D,1200,14.11,1,0.12,Y,6,0.1411,169.32,-1200.0
30,14800,RENT,5.0,DEBTCONSOLIDATION,A,1200,8.0,0,0.08,N,9,0.08,96.0,96.0
28,15600,RENT,0.0,EDUCATION,B,1200,12.53,0,0.08,N,8,0.1253,150.35999999999999,150.35999999999999
35,19200,RENT,4.0,PERSONAL,A,1200,7.29,1,0.06,N,10,0.0729,87.48,-1200.0
29,20000,RENT,3.0,DEBTCONSOLIDATION,B,1200,11.71,1,0.06,N,7,0.11710000000000001,140.52,-1200.0
29,20000,RENT,0.0,DEBTCONSOLIDATION,C,1200,11.54,0,0.06,N,5,0.11539999999999999,138.48,138.48
32,22884,RENT,2.0,MEDICAL,C,1200,13.22,0,0.05,N,7,0.1322,158.64000000000001,158.64000000000001
28,27000,OWN,5.0,EDUCATION,A,5600,5.42,0,0.21,N,8,0.0542,303.52,303.52
27,24000,RENT,5.0,MEDICAL,F,1200,18.99,0,0.05,N,7,0.18989999999999999,227.88,227.88
27,27000,MORTGAGE,4.0,VENTURE,A,4300,5.99,0,0.16,N,6,0.0599,257.57,257.57
27,27000,OWN,0.0,EDUCATION,G,11500,20.11,1,0.43,N,9,0.2011,2312.65,-11500.0
33,30000,RENT,3.0,MEDICAL,A,1200,6.76,0,0.04,N,10,0.0676,81.11999999999999,81.11999999999999
34,39996,RENT,6.0,DEBTCONSOLIDATION,A,1200,7.88,0,0.03,N,8,0.0788,94.55999999999999,94.55999999999999
31,42000,RENT,6.0,EDUCATION,D,1200,16.29,0,0.03,Y,5,0.1629,195.48,195.48
28,27000,OWN,7.0,PERSONAL,B,2400,10.99,0,0.09,N,5,0.1099,263.76,263.76
35,43000,RENT,19.0,MEDICAL,C,1200,13.8,0,0.03,N,7,0.138,165.60000000000002,165.60000000000002
27,44000,RENT,3.0,MEDICAL,C,1200,15.23,0,0.03,N,5,0.1523,182.76,182.76
27,27000,MORTGAGE,5.0,MEDICAL,B,3000,11.14,0,0.11,N,9,0.1114,334.2,334.2
28,53000,RENT,12.0,MEDICAL,C,1200,10.99,0,0.02,Y,8,0.1099,131.88,131.88
28,48096,RENT,4.0,DEBTCONSOLIDATION,E,1200,17.56,1,0.02,Y,5,0.17559999999999998,210.71999999999997,-1200.0
29,55000,RENT,3.0,PERSONAL,B,1200,9.99,0,0.02,N,6,0.0999,119.88000000000001,119.88000000000001
33,53326,RENT,8.0,MEDICAL,D,1200,16.29,1,0.02,N,7,0.1629,195.48,-1200.0
31,75000,RENT,1.0,PERSONAL,A,1200,6.54,0,0.02,N,5,0.0654,78.48,78.48
31,14400,RENT,0.0,EDUCATION,C,1250,10.99,1,0.09,N,8,0.1099,137.375,-1250.0
31,26000,RENT,15.0,VENTURE,B,1250,11.49,0,0.05,N,10,0.1149,143.625,143.625
32,195000,RENT,4.0,DEBTCONSOLIDATION,C,1250,13.23,0,0.01,N,7,0.1323,165.375,165.375
31,27036,MORTGAGE,2.0,EDUCATION,B,6500,11.11,0,0.24,N,7,0.11109999999999999,722.15,722.15
33,34400,RENT,0.0,PERSONAL,B,1300,9.91,0,0.04,N,6,0.09910000000000001,128.83,128.83
27,47000,RENT,11.0,MEDICAL,B,1300,10.46,0,0.03,N,8,0.10460000000000001,135.98000000000002,135.98000000000002
27,51000,RENT,3.0,VENTURE,A,1300,7.68,0,0.03,N,7,0.0768,99.83999999999999,99.83999999999999
34,65000,RENT,4.0,HOMEIMPROVEMENT,A,1300,6.54,0,0.02,N,7,0.0654,85.02,85.02
35,27204,MORTGAGE,16.0,PERSONAL,A,1800,7.74,0,0.07,N,7,0.0774,139.32,139.32
29,14400,RENT,2.0,VENTURE,B,1400,11.49,0,0.1,N,6,0.1149,160.86,160.86
27,18576,RENT,4.0,MEDICAL,B,1400,9.99,0,0.08,N,6,0.0999,139.86,139.86
31,22000,RENT,5.0,VENTURE,F,1400,22.06,0,0.06,Y,7,0.2206,308.84,308.84
35,24960,RENT,6.0,EDUCATION,A,1400,8.49,0,0.06,N,10,0.0849,118.86,118.86
32,27385,MORTGAGE,3.0,HOMEIMPROVEMENT,C,2000,12.99,1,0.07,Y,9,0.12990000000000002,259.8,-2000.0
31,25200,RENT,0.0,PERSONAL,A,1400,6.99,0,0.06,N,6,0.0699,97.86,97.86
29,28800,RENT,1.0,VENTURE,A,1400,7.9,0,0.05,N,5,0.079,110.6,110.6
28,27500,MORTGAGE,13.0,VENTURE,A,15000,6.54,0,0.55,N,10,0.0654,981.0,981.0
31,54000,RENT,2.0,DEBTCONSOLIDATION,A,1400,10.99,0,0.03,N,8,0.1099,153.85999999999999,153.85999999999999
31,27600,OWN,1.0,EDUCATION,B,3000,11.49,0,0.11,N,9,0.1149,344.7,344.7
27,58000,RENT,3.0,MEDICAL,C,1400,15.27,0,0.02,Y,7,0.1527,213.78,213.78
31,78411,RENT,9.0,DEBTCONSOLIDATION,A,1400,10.99,0,0.02,N,6,0.1099,153.85999999999999,153.85999999999999
30,27600,MORTGAGE,3.0,EDUCATION,D,2250,15.62,1,0.08,N,9,0.1562,351.45,-2250.0
29,17000,RENT,0.0,EDUCATION,C,1450,10.99,0,0.09,N,6,0.1099,159.355,159.355
27,24000,RENT,2.0,MEDICAL,A,1450,10.99,0,0.06,N,9,0.1099,159.355,159.355
27,27600,MORTGAGE,2.0,EDUCATION,A,3500,6.99,0,0.13,N,9,0.0699,244.65,244.65
31,36000,RENT,12.0,VENTURE,B,1450,10.99,0,0.04,N,7,0.1099,159.355,159.355
27,27000,RENT,11.0,EDUCATION,B,1500,10.36,0,0.06,N,5,0.1036,155.4,155.4
35,27600,MORTGAGE,19.0,EDUCATION,B,3000,11.86,0,0.11,N,5,0.1186,355.8,355.8
30,27996,RENT,9.0,MEDICAL,C,1500,10.99,0,0.05,Y,8,0.1099,164.85,164.85
31,28452,RENT,4.0,PERSONAL,B,1500,11.11,0,0.05,N,5,0.11109999999999999,166.64999999999998,166.64999999999998
28,29120,RENT,0.0,VENTURE,D,1500,15.7,1,0.05,Y,6,0.157,235.5,-1500.0
35,30000,RENT,5.0,MEDICAL,A,1500,7.29,1,0.05,N,8,0.0729,109.35000000000001,-1500.0
27,30000,RENT,0.0,EDUCATION,C,1500,10.99,0,0.05,N,6,0.1099,164.85,164.85
27,27840,MORTGAGE,2.0,MEDICAL,A,2400,5.42,0,0.09,N,7,0.0542,130.07999999999998,130.07999999999998
29,30000,RENT,12.0,DEBTCONSOLIDATION,B,1500,11.49,1,0.05,N,8,0.1149,172.35,-1500.0
29,27852,OWN,7.0,EDUCATION,A,11000,8.49,0,0.39,N,8,0.0849,933.9000000000001,933.9000000000001
34,27852,OWN,0.0,PERSONAL,C,4200,12.84,0,0.15,N,8,0.1284,539.28,539.28
35,32004,RENT,2.0,MEDICAL,A,1500,8.49,0,0.05,N,7,0.0849,127.35000000000001,127.35000000000001
29,27996,OWN,5.0,HOMEIMPROVEMENT,A,1800,5.42,0,0.06,N,6,0.0542,97.56,97.56
35,33996,RENT,0.0,DEBTCONSOLIDATION,B,1500,10.99,0,0.04,N,7,0.1099,164.85,164.85
29,29780,RENT,2.0,PERSONAL,D,1500,12.86,1,0.05,Y,10,0.1286,192.89999999999998,-1500.0
35,28000,OWN,3.0,VENTURE,A,7600,6.62,0,0.27,N,10,0.0662,503.11999999999995,503.11999999999995
35,38000,RENT,0.0,MEDICAL,A,1500,7.4,0,0.04,N,6,0.07400000000000001,111.00000000000001,111.00000000000001
34,28000,OWN,1.0,VENTURE,B,3000,9.99,0,0.11,N,10,0.0999,299.7,299.7
29,38004,RENT,3.0,MEDICAL,C,1500,14.35,0,0.04,Y,10,0.1435,215.24999999999997,215.24999999999997
32,28000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7500,10.99,0,0.27,N,6,0.1099,824.25,824.25
28,39600,RENT,11.0,EDUCATION,B,1500,12.69,0,0.04,N,5,0.12689999999999999,190.34999999999997,190.34999999999997
30,28000,OWN,5.0,PERSONAL,B,6300,11.99,0,0.23,N,9,0.1199,755.37,755.37
30,34000,RENT,2.0,DEBTCONSOLIDATION,D,1500,14.61,1,0.04,Y,5,0.1461,219.15,-1500.0
33,28000,OWN,3.0,VENTURE,A,4800,7.49,0,0.17,N,10,0.07490000000000001,359.52000000000004,359.52000000000004
28,41000,RENT,10.0,DEBTCONSOLIDATION,C,1500,14.79,0,0.04,Y,6,0.1479,221.85,221.85
32,43625,RENT,2.0,EDUCATION,B,1500,10.99,0,0.03,N,6,0.1099,164.85,164.85
29,38004,RENT,2.0,PERSONAL,C,1500,12.53,1,0.04,Y,7,0.1253,187.95,-1500.0
28,44604,RENT,11.0,PERSONAL,B,1500,11.12,0,0.03,N,7,0.1112,166.79999999999998,166.79999999999998
34,45000,RENT,7.0,MEDICAL,A,1500,5.99,0,0.03,N,10,0.0599,89.85000000000001,89.85000000000001
32,28000,MORTGAGE,7.0,MEDICAL,D,6000,15.21,1,0.21,N,9,0.1521,912.6,-6000.0
35,48000,RENT,13.0,MEDICAL,B,1500,9.91,0,0.03,N,9,0.09910000000000001,148.65,148.65
33,48000,RENT,2.0,MEDICAL,B,1500,11.71,0,0.03,N,8,0.11710000000000001,175.65,175.65
33,48000,RENT,2.0,VENTURE,B,1500,11.89,0,0.03,N,6,0.1189,178.35000000000002,178.35000000000002
34,50000,RENT,5.0,VENTURE,C,1500,13.92,0,0.03,N,5,0.1392,208.79999999999998,208.79999999999998
28,28000,OWN,0.0,MEDICAL,B,3250,12.53,0,0.12,N,9,0.1253,407.22499999999997,407.22499999999997
27,54600,RENT,2.0,EDUCATION,C,1500,13.23,0,0.03,Y,8,0.1323,198.45,198.45
28,55000,RENT,7.0,EDUCATION,A,1500,7.37,0,0.03,N,8,0.0737,110.55,110.55
28,60000,RENT,12.0,HOMEIMPROVEMENT,D,1500,16.77,0,0.03,Y,8,0.1677,251.54999999999998,251.54999999999998
29,60000,RENT,3.0,EDUCATION,C,1500,12.87,0,0.03,N,9,0.12869999999999998,193.04999999999998,193.04999999999998
32,54000,RENT,7.0,DEBTCONSOLIDATION,D,1500,14.42,1,0.03,N,9,0.1442,216.29999999999998,-1500.0
32,61900,RENT,4.0,HOMEIMPROVEMENT,C,1500,13.23,0,0.02,Y,7,0.1323,198.45,198.45
29,80000,RENT,0.0,PERSONAL,B,1500,12.42,0,0.02,N,9,0.1242,186.3,186.3
32,80000,RENT,6.0,HOMEIMPROVEMENT,B,1500,10.74,0,0.02,N,10,0.1074,161.1,161.1
27,28500,MORTGAGE,3.0,VENTURE,C,1600,13.49,1,0.06,N,8,0.1349,215.83999999999997,-1600.0
33,18000,RENT,1.0,HOMEIMPROVEMENT,B,1600,9.88,1,0.09,N,5,0.09880000000000001,158.08,-1600.0
27,28500,MORTGAGE,6.0,VENTURE,A,2600,7.74,0,0.09,N,7,0.0774,201.23999999999998,201.23999999999998
30,28500,MORTGAGE,9.0,EDUCATION,A,4000,7.74,0,0.14,N,7,0.0774,309.59999999999997,309.59999999999997
27,28560,MORTGAGE,7.0,PERSONAL,A,2400,6.39,0,0.08,N,8,0.0639,153.35999999999999,153.35999999999999
29,18000,RENT,3.0,MEDICAL,B,1700,11.12,0,0.09,N,10,0.1112,189.04,189.04
29,33000,RENT,2.0,PERSONAL,C,1700,15.23,0,0.05,Y,9,0.1523,258.90999999999997,258.90999999999997
32,28672,OWN,5.0,EDUCATION,C,4650,13.22,0,0.16,Y,5,0.1322,614.73,614.73
28,40000,RENT,1.0,MEDICAL,C,1700,10.99,0,0.04,N,9,0.1099,186.82999999999998,186.82999999999998
28,53040,RENT,6.0,DEBTCONSOLIDATION,A,1700,8.49,0,0.03,N,8,0.0849,144.33,144.33
31,12996,RENT,4.0,MEDICAL,A,1750,6.76,0,0.13,N,10,0.0676,118.29999999999998,118.29999999999998
30,28800,MORTGAGE,6.0,PERSONAL,C,6250,10.99,0,0.22,N,9,0.1099,686.875,686.875
28,15000,RENT,0.0,MEDICAL,B,1800,11.49,0,0.12,N,7,0.1149,206.82,206.82
33,15000,RENT,3.0,VENTURE,D,1800,17.54,0,0.12,Y,9,0.1754,315.72,315.72
28,28800,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2000,10.59,0,0.07,N,7,0.1059,211.79999999999998,211.79999999999998
32,21360,RENT,1.0,VENTURE,C,1800,12.99,0,0.08,N,8,0.12990000000000002,233.82000000000002,233.82000000000002
31,23766,RENT,1.0,MEDICAL,C,1800,13.06,0,0.08,N,7,0.1306,235.07999999999998,235.07999999999998
31,24000,RENT,2.0,MEDICAL,A,1800,8.59,0,0.07,N,6,0.0859,154.62,154.62
27,25200,RENT,2.0,VENTURE,A,1800,6.76,0,0.07,N,10,0.0676,121.67999999999999,121.67999999999999
32,28800,MORTGAGE,7.0,VENTURE,C,7500,13.43,0,0.26,Y,7,0.1343,1007.25,1007.25
32,45996,RENT,2.0,MEDICAL,B,1800,11.58,0,0.04,N,9,0.1158,208.44,208.44
30,49000,RENT,14.0,MEDICAL,B,1800,11.71,0,0.04,N,5,0.11710000000000001,210.78000000000003,210.78000000000003
28,53544,RENT,12.0,HOMEIMPROVEMENT,C,1800,10.99,0,0.03,Y,7,0.1099,197.82,197.82
27,60000,RENT,11.0,DEBTCONSOLIDATION,B,1800,11.46,0,0.03,N,8,0.11460000000000001,206.28,206.28
33,80000,RENT,5.0,PERSONAL,B,1800,10.75,0,0.02,N,7,0.1075,193.5,193.5
27,117000,RENT,7.0,PERSONAL,B,1800,12.42,0,0.02,N,10,0.1242,223.56,223.56
33,145000,RENT,5.0,MEDICAL,C,1800,12.99,0,0.01,N,6,0.12990000000000002,233.82000000000002,233.82000000000002
35,510000,RENT,1.0,PERSONAL,C,1800,13.48,0,0.0,N,6,0.1348,242.64000000000001,242.64000000000001
27,18600,RENT,4.0,MEDICAL,B,1850,10.99,0,0.1,N,8,0.1099,203.315,203.315
30,42000,RENT,0.0,VENTURE,B,1850,11.99,0,0.04,N,5,0.1199,221.81500000000003,221.81500000000003
30,31200,RENT,4.0,MEDICAL,A,1900,5.79,0,0.06,N,10,0.0579,110.01,110.01
30,45000,RENT,14.0,PERSONAL,A,1900,5.79,0,0.04,N,7,0.0579,110.01,110.01
32,60000,RENT,5.0,MEDICAL,C,1925,12.29,0,0.03,Y,9,0.1229,236.58249999999998,236.58249999999998
33,72000,RENT,6.0,VENTURE,C,1925,14.35,1,0.03,Y,10,0.1435,276.23749999999995,-1925.0
31,10800,RENT,4.0,VENTURE,C,2000,14.72,1,0.19,Y,5,0.1472,294.4,-2000.0
30,12996,RENT,1.0,PERSONAL,E,2000,17.19,1,0.15,N,6,0.17190000000000003,343.80000000000007,-2000.0
31,29000,MORTGAGE,6.0,PERSONAL,D,5000,15.99,0,0.17,N,7,0.15990000000000001,799.5000000000001,799.5000000000001
28,29000,OWN,1.0,VENTURE,C,6250,12.87,0,0.22,Y,9,0.12869999999999998,804.3749999999999,804.3749999999999
31,29000,MORTGAGE,3.0,EDUCATION,B,3500,12.53,0,0.12,N,5,0.1253,438.54999999999995,438.54999999999995
29,19200,RENT,1.0,PERSONAL,A,2000,5.99,1,0.1,N,7,0.0599,119.8,-2000.0
31,29000,MORTGAGE,5.0,PERSONAL,C,1500,12.29,0,0.05,N,6,0.1229,184.35,184.35
29,20400,RENT,2.0,MEDICAL,C,2000,13.49,0,0.1,N,8,0.1349,269.8,269.8
29,20400,RENT,4.0,HOMEIMPROVEMENT,A,2000,7.9,1,0.1,N,9,0.079,158.0,-2000.0
27,20400,RENT,3.0,PERSONAL,B,2000,12.53,0,0.1,N,6,0.1253,250.6,250.6
31,20928,RENT,0.0,DEBTCONSOLIDATION,C,2000,13.48,0,0.1,Y,6,0.1348,269.6,269.6
30,29004,OWN,6.0,HOMEIMPROVEMENT,C,6250,10.99,0,0.22,N,8,0.1099,686.875,686.875
28,29112,OWN,1.0,VENTURE,A,7000,6.99,0,0.24,N,5,0.0699,489.3,489.3
33,22800,RENT,0.0,MEDICAL,A,2000,8.49,0,0.09,N,10,0.0849,169.8,169.8
27,29120,OWN,0.0,VENTURE,A,4000,10.99,0,0.14,N,7,0.1099,439.59999999999997,439.59999999999997
33,24000,RENT,0.0,EDUCATION,C,2000,14.35,0,0.08,Y,7,0.1435,287.0,287.0
27,29160,MORTGAGE,2.0,VENTURE,A,8000,7.51,0,0.27,N,7,0.0751,600.8,600.8
31,24600,RENT,5.0,EDUCATION,C,2000,13.61,0,0.08,Y,5,0.1361,272.2,272.2
27,25000,RENT,9.0,VENTURE,C,2000,13.11,0,0.08,Y,6,0.1311,262.2,262.2
32,25000,RENT,3.0,HOMEIMPROVEMENT,C,2000,13.16,1,0.08,Y,8,0.1316,263.2,-2000.0
32,29500,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7000,10.0,1,0.24,N,9,0.1,700.0,-7000.0
35,29568,MORTGAGE,6.0,PERSONAL,C,6000,13.23,0,0.2,Y,10,0.1323,793.8,793.8
27,26400,RENT,2.0,MEDICAL,A,2000,6.54,0,0.08,N,10,0.0654,130.8,130.8
27,26400,RENT,1.0,MEDICAL,C,2000,13.61,0,0.08,N,10,0.1361,272.2,272.2
29,27000,RENT,4.0,MEDICAL,A,2000,7.88,0,0.07,N,6,0.0788,157.6,157.6
31,29760,MORTGAGE,0.0,MEDICAL,A,10000,9.63,0,0.34,N,10,0.09630000000000001,963.0000000000001,963.0000000000001
31,29766,MORTGAGE,15.0,HOMEIMPROVEMENT,A,13900,8.94,0,0.47,N,8,0.0894,1242.6599999999999,1242.6599999999999
30,28800,RENT,9.0,MEDICAL,B,2000,11.48,0,0.07,N,10,0.1148,229.6,229.6
28,30000,RENT,12.0,EDUCATION,A,2000,5.42,0,0.07,N,5,0.0542,108.39999999999999,108.39999999999999
33,30000,RENT,11.0,MEDICAL,A,2000,7.29,0,0.07,N,5,0.0729,145.8,145.8
30,92700,RENT,1.0,VENTURE,B,15000,11.99,0,0.16,N,5,0.1199,1798.5,1798.5
31,81000,RENT,1.0,PERSONAL,D,15000,14.42,1,0.19,N,6,0.1442,2163.0,-15000.0
32,30000,OWN,2.0,EDUCATION,B,10000,9.91,0,0.33,N,8,0.09910000000000001,991.0000000000001,991.0000000000001
28,30000,MORTGAGE,5.0,VENTURE,A,15000,10.99,0,0.5,N,9,0.1099,1648.5,1648.5
29,70553,RENT,8.0,MEDICAL,C,15000,13.47,1,0.18,Y,10,0.13470000000000001,2020.5000000000002,-15000.0
33,84000,RENT,2.0,VENTURE,E,15000,16.7,1,0.18,N,9,0.16699999999999998,2504.9999999999995,-15000.0
33,30000,OWN,8.0,MEDICAL,A,5000,7.51,0,0.17,N,9,0.0751,375.5,375.5
29,100000,RENT,1.0,MEDICAL,B,15000,9.88,0,0.15,N,9,0.09880000000000001,1482.0000000000002,1482.0000000000002
27,100000,RENT,0.0,VENTURE,B,15000,11.58,0,0.15,N,10,0.1158,1737.0,1737.0
29,100000,RENT,3.0,HOMEIMPROVEMENT,C,15000,12.04,0,0.15,N,10,0.1204,1806.0,1806.0
28,102000,RENT,12.0,DEBTCONSOLIDATION,B,15000,11.46,0,0.15,N,7,0.11460000000000001,1719.0,1719.0
27,104371,RENT,4.0,HOMEIMPROVEMENT,D,15000,16.77,0,0.14,N,5,0.1677,2515.5,2515.5
31,105000,RENT,9.0,HOMEIMPROVEMENT,B,15000,10.59,0,0.14,N,8,0.1059,1588.5,1588.5
27,106000,RENT,5.0,DEBTCONSOLIDATION,B,15000,10.75,0,0.14,N,6,0.1075,1612.5,1612.5
29,106800,RENT,0.0,DEBTCONSOLIDATION,A,15000,10.99,0,0.14,N,6,0.1099,1648.5,1648.5
32,108000,RENT,8.0,PERSONAL,B,15000,10.0,0,0.14,N,9,0.1,1500.0,1500.0
30,30000,MORTGAGE,6.0,EDUCATION,B,10000,9.91,0,0.33,N,10,0.09910000000000001,991.0000000000001,991.0000000000001
34,110000,RENT,6.0,PERSONAL,C,15000,12.68,0,0.14,Y,10,0.1268,1902.0,1902.0
35,110000,RENT,0.0,MEDICAL,B,15000,11.11,0,0.14,N,8,0.11109999999999999,1666.4999999999998,1666.4999999999998
35,30000,MORTGAGE,13.0,PERSONAL,A,6625,6.62,0,0.22,N,6,0.0662,438.575,438.575
33,110000,RENT,3.0,EDUCATION,D,15000,14.42,0,0.14,Y,9,0.1442,2163.0,2163.0
33,30000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,4000,10.99,0,0.13,Y,7,0.1099,439.59999999999997,439.59999999999997
32,101000,RENT,0.0,EDUCATION,D,15000,17.58,1,0.15,N,8,0.17579999999999998,2636.9999999999995,-15000.0
35,117000,RENT,8.0,PERSONAL,A,15000,9.63,0,0.13,N,8,0.09630000000000001,1444.5000000000002,1444.5000000000002
29,120000,RENT,3.0,EDUCATION,A,15000,6.91,0,0.13,N,7,0.0691,1036.5,1036.5
30,120000,RENT,14.0,MEDICAL,A,15000,6.17,0,0.13,N,8,0.0617,925.5,925.5
